brand_id,brand_name,type,dosage_form,generic,strength,manufacturer,package_container,package_size
27192,Perigut,allopathic,Oral Suspension,Domperidone Maleate,5 mg/5 ml,Leon Pharmaceuticals Ltd.,60 ml bottle: ৳ 28.00,Not Specified
20836,Perigen,allopathic,IM Injection,Haloperidol,5 mg/ml,General Pharmaceuticals Ltd.,"1 ml ampoule: ৳ 12.03,(10's pack: ৳ 120.30),",(10's pack: ৳ 120.30)
4386,Perigen,allopathic,Tablet,Haloperidol,5 mg,General Pharmaceuticals Ltd.,"Unit Price: ৳ 1.00,(100's pack: ৳ 100.05),",(100's pack: ৳ 100.05)
1634,Peridone,allopathic,Tablet,Domperidone Maleate,10 mg,Astra Biopharmaceuticals Ltd.,"Unit Price: ৳ 2.00,(30's pack: ৳ 60.00),",(30's pack: ৳ 60.00)
13526,Pericon,allopathic,Capsule,Paricalcitol,1 mcg,Beacon Pharmaceuticals Ltd.,"Unit Price: ৳ 45.14,(10's pack: ৳ 451.40),",(10's pack: ৳ 451.40)
1633,Peri,allopathic,Oral Suspension,Domperidone Maleate,5 mg/5 ml,Hudson Pharmaceuticals Ltd.,100 ml bottle: ৳ 35.00,Not Specified
1632,Peri,allopathic,Tablet,Domperidone Maleate,10 mg,Hudson Pharmaceuticals Ltd.,"Unit Price: ৳ 2.00,(100's pack: ৳ 200.00),",(100's pack: ৳ 200.00)
28940,Pergoveris,allopathic,IV/SC Injection,Follitropin Alfa + Lutropin Alfa,(150 IU+75 IU)/vial,Merck,"Unit Price: ৳ 5,004.00",Not Specified
27411,Pergel,allopathic,Tablet (Enteric Coated),Esomeprazole,20 mg,Premier Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
6008,Performax,allopathic,Tablet,Sildenafil Citrate,100 mg,Renata Limited,"Unit Price: ৳ 50.00,(4's pack: ৳ 200.00),",(4's pack: ৳ 200.00)
23118,Periset,allopathic,Tablet,Ondansetron,8 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 10.03,(30's pack: ৳ 300.90),",(30's pack: ৳ 300.90)
23117,Periset,allopathic,IM/IV Injection,Ondansetron,8 mg/4 ml,ACME Laboratories Ltd.,"4 ml ampoule: ৳ 30.10,(5's pack: ৳ 150.50),",(5's pack: ৳ 150.50)
4756,Periset,allopathic,Oral Solution,Ondansetron,4 mg/5 ml,ACME Laboratories Ltd.,50 ml bottle: ৳ 45.00,Not Specified
1636,Perion,allopathic,Oral Suspension,Domperidone Maleate,5 mg/5 ml,Globe Pharmaceuticals Ltd.,"60 ml bottle: ৳ 30.00,100 ml bottle: ৳ 38.00",Not Specified
1635,Perion,allopathic,Tablet,Domperidone Maleate,10 mg,Globe Pharmaceuticals Ltd.,"Unit Price: ৳ 2.00,(100's pack: ৳ 200.00),",(100's pack: ৳ 200.00)
17943,Perinem,allopathic,IV Infusion,Doripenem,500 mg/vial,Drug International Ltd.,"500 mg vial: ৳ 2,000.00",Not Specified
2924,Perindal 4 Plus,allopathic,Tablet,Indapamide + Perindopril Arginine,1.25 mg+4 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 12.05,(20's pack: ৳ 241.00),",(20's pack: ৳ 241.00)
2923,Perindal 2 Plus,allopathic,Tablet,Indapamide + Perindopril Arginine,0.625 mg+2 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 7.03,(30's pack: ৳ 210.90),",(30's pack: ৳ 210.90)
6007,Performax,allopathic,Tablet,Sildenafil Citrate,50 mg,Renata Limited,"Unit Price: ৳ 30.00,(4's pack: ৳ 120.00),",(4's pack: ৳ 120.00)
27296,Perfex,allopathic,Tablet,Fexofenadine Hydrochloride,60 mg,Beacon Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
27295,Perfex,allopathic,Tablet,Fexofenadine Hydrochloride,180 mg,Beacon Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(20's pack: ৳ 200.00),",(20's pack: ৳ 200.00)
27294,Perfex,allopathic,Tablet,Fexofenadine Hydrochloride,120 mg,Beacon Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
14036,Perex,allopathic,Tablet,Betacarotene + Vitamin C + Vitamin E,6 mg+200 mg+50 mg,Central Pharmaceuticals Ltd.,"Unit Price: ৳ 2.50,(20's pack: ৳ 50.00),",(20's pack: ৳ 50.00)
23435,Perclear,allopathic,Cream,Permethrin,5% w/w,Amulet Pharmaceuticals Ltd.,30 gm tube: ৳ 40.13,Not Specified
12498,Permet,allopathic,Cream,Permethrin,5% w/w,Gaco Pharmaceuticals Ltd.,15 gm tube: ৳ 25.08,Not Specified
12497,Permenin,allopathic,Cream,Permethrin,5% w/w,Medicon Pharmaceuticals Ltd.,"15 gm tube: ৳ 23.86,30 gm tube: ৳ 38.63",Not Specified
12496,Perma,allopathic,Cream,Permethrin,5% w/w,Alco Pharma Ltd.,"15 gm tube: ৳ 24.07,30 gm tube: ৳ 35.11",Not Specified
5916,Perlutex,allopathic,Tablet,Medroxyprogesterone Acetate (Tablet),5 mg,Leo Pharmaceuticals Ltd.,"Unit Price: ৳ 10.62,(20's pack: ৳ 212.40),",(20's pack: ৳ 212.40)
12495,Perls,allopathic,Cream,Permethrin,5% w/w,Globe Pharmaceuticals Ltd.,30 gm tube: ৳ 40.00,Not Specified
5118,Perkirol,allopathic,Tablet,Ropinirole,2 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 6.04,(30's pack: ৳ 181.20),",(30's pack: ৳ 181.20)
5117,Perkirol,allopathic,Tablet,Ropinirole,0.25 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 2.01,(50's pack: ৳ 100.50),",(50's pack: ৳ 100.50)
5139,Perkinil,allopathic,IM/IV Injection,Procyclidine Hydrochloride,10 mg/2 ml,Square Pharmaceuticals Ltd.,2 ml ampoule: ৳ 35.00,Not Specified
5138,Perkinil,allopathic,Tablet,Procyclidine Hydrochloride,5 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 1.00,(200's pack: ৳ 200.00),",(200's pack: ৳ 200.00)
21493,Perkidopa,allopathic,Tablet,Levodopa + Carbidopa (FC tablet),100 mg+10 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
21492,Perkidopa,allopathic,Tablet,Levodopa + Carbidopa (FC tablet),250 mg+25 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
26087,Perjeta,allopathic,IV Infusion,Pertuzumab,420 mg/14 ml,Roche Bangladesh Ltd.,"14 ml vial: ৳ 175,000.00",Not Specified
23059,Perizol,allopathic,Capsule (Delayed Release),Omeprazole,40 mg,Leon Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(40's pack: ৳ 320.00),",(40's pack: ৳ 320.00)
23058,Perizol,allopathic,Capsule (Delayed Release),Omeprazole,20 mg,Leon Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(100's pack: ৳ 500.00),",(100's pack: ৳ 500.00)
8052,Perix,allopathic,IV Injection,Ceftriaxone Sodium,2 gm/vial,Monicopharma Ltd.,2 gm vial: ৳ 300.00,Not Specified
8051,Perix,allopathic,IV Injection,Ceftriaxone Sodium,1 gm/vial,Monicopharma Ltd.,1 gm vial: ৳ 160.00,Not Specified
28051,Perol,allopathic,IM Injection,Haloperidol,5 mg/ml,Ambee Pharmaceuticals Ltd.,"1 ml ampoule: ৳ 10.04,(10's pack: ৳ 100.40),",(10's pack: ৳ 100.40)
4387,Perol,allopathic,Tablet,Haloperidol,5 mg,Ambee Pharmaceuticals Ltd.,"Unit Price: ৳ 0.51,(100's pack: ৳ 50.51),",(100's pack: ৳ 50.51)
4591,Permival,allopathic,Tablet,Fluphenazine + Nortriptyline,0.5 mg+10 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 1.00,(200's pack: ৳ 200.00),",(200's pack: ৳ 200.00)
19631,Permisol Max,allopathic,Lotion,Permethrin + Crotamiton,5%+10%,ACI Limited,60 ml bottle: ৳ 100.00,Not Specified
12501,Permisol,allopathic,Cream,Permethrin,5% w/w,ACI Limited,"15 gm tube: ৳ 30.09,30 gm tube: ৳ 45.14",Not Specified
12500,Permin,allopathic,Cream,Permethrin,5% w/w,ACME Laboratories Ltd.,"15 gm tube: ৳ 25.17,30 gm tube: ৳ 40.27",Not Specified
12499,Permethi,allopathic,Cream,Permethrin,5% w/w,Pharmasia Limited,30 gm tube: ৳ 50.00,Not Specified
8050,Perix,allopathic,IV Injection,Ceftriaxone Sodium,500 mg/vial,Monicopharma Ltd.,500 mg vial: ৳ 120.00,Not Specified
8049,Perix,allopathic,IV Injection,Ceftriaxone Sodium,250 mg/vial,Monicopharma Ltd.,250 mg vial: ৳ 90.00,Not Specified
8048,Perix,allopathic,IM Injection,Ceftriaxone Sodium,1 gm/vial,Monicopharma Ltd.,1 gm vial: ৳ 160.00,Not Specified
8047,Perix,allopathic,IM Injection,Ceftriaxone Sodium,500 mg/vial,Monicopharma Ltd.,500 mg vial: ৳ 120.00,Not Specified
8046,Perix,allopathic,IM Injection,Ceftriaxone Sodium,250 mg/vial,Monicopharma Ltd.,250 mg vial: ৳ 90.00,Not Specified
31499,Peristal,allopathic,Oral Suspension,Domperidone Maleate,5 mg/5 ml,Silco Pharmaceutical Ltd.,60 ml bottle: ৳ 35.00,Not Specified
31498,Peristal,allopathic,Tablet,Domperidone Maleate,10 mg,Silco Pharmaceutical Ltd.,"Unit Price: ৳ 2.00,(100's pack: ৳ 200.00),",(100's pack: ৳ 200.00)
30965,Phacomin,allopathic,Ophthalmic Solution,Sodium Succinate + Cytochrome C + Adenosine + Nicotinamide,Not Specified,Opso Saline Ltd.,5 ml drop: ৳ 125.00,Not Specified
5585,PGT,allopathic,Tablet,Pioglitazone,15 mg,Central Pharmaceuticals Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
29925,PG,allopathic,Capsule,Pregabalin,150 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 30.00,(12's pack: ৳ 360.00),",(12's pack: ৳ 360.00)
23819,PG,allopathic,Capsule,Pregabalin,25 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(24's pack: ৳ 240.00),,Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),","(24's pack: ৳ 240.00),(30's pack: ৳ 300.00)"
5019,PG,allopathic,Capsule,Pregabalin,75 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 18.00,(30's pack: ৳ 540.00),",(30's pack: ৳ 540.00)
5018,PG,allopathic,Capsule,Pregabalin,50 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 15.00,(30's pack: ৳ 450.00),",(30's pack: ৳ 450.00)
12718,Pevitin,allopathic,Cream,Econazole Nitrate + Triamcinolone Acetonide,1%+0.1%,Square Pharmaceuticals Ltd.,"10 gm tube: ৳ 45.00,15 gm tube: ৳ 65.00",Not Specified
12717,Pevisone,allopathic,Cream,Econazole Nitrate + Triamcinolone Acetonide,1%+0.1%,Synovia pharma plc,"10 gm tube: ৳ 55.00,20 gm tube: ৳ 75.51",Not Specified
12716,Pevisia,allopathic,Cream,Econazole Nitrate + Triamcinolone Acetonide,1%+0.1%,Asiatic Laboratories Ltd.,10 gm tube: ৳ 34.00,Not Specified
12715,Peviderm,allopathic,Cream,Econazole Nitrate + Triamcinolone Acetonide,1%+0.1%,Pharmasia Limited,10 gm tube: ৳ 40.00,Not Specified
12714,Pevicort,allopathic,Cream,Econazole Nitrate + Triamcinolone Acetonide,1%+0.1%,Cosmic Pharma Ltd.,10 gm tube: ৳ 27.00,Not Specified
12441,Pevaryl,allopathic,Cream,Econazole Nitrate,1%,Synovia pharma plc,10 gm tube: ৳ 32.59,Not Specified
16730,Peuli,allopathic,Tablet,Ulipristal Acetate [For emergency contraception],30 mg,Ziska Pharmaceuticals Ltd.,Unit Price: ৳ 195.00,Not Specified
15437,Petrolac,allopathic,Tablet,Ketorolac Tromethamine,10 mg,Prime Pharmaceuticals Ltd.,Unit Price: ৳ 10.00,Not Specified
12954,Petracin,allopathic,Ointment,Oxytetracycline + Polymixin B Sulphate,3%+0.013%,Peoples Pharma Ltd.,5 gm tube: ৳ 9.10,Not Specified
21280,Petorolac,allopathic,Tablet,Ketorolac Tromethamine,10 mg,Pharmik Laboratories Ltd.,Unit Price: ৳ 10.00,Not Specified
16214,Phacovit,allopathic,Ophthalmic Solution,Sodium Succinate + Cytochrome C + Adenosine + Nicotinamide,Not Specified,Aristopharma Ltd.,5 ml drop: ৳ 125.00,Not Specified
23594,Pethidine 50,allopathic,Injection,Pethidine Hydrochloride,50 mg/ml,Rephco Pharmaceuticals Ltd.,1 ml ampoule: ৳ 5.20,Not Specified
12503,Pesimex,allopathic,Cream,Permethrin,5% w/w,Pharmadesh Laboratories Ltd.,"15 gm tube: ৳ 25.09,30 gm tube: ৳ 40.15",Not Specified
26053,Pertuza,allopathic,IV Infusion,Pertuzumab,420 mg/14 ml,Incepta Pharmaceuticals Ltd.,"14 ml vial: ৳ 70,000.00",Not Specified
2974,Pertilos Plus,allopathic,Tablet,Losartan Potassium + Hydrochlorothiazide,50 mg+12.5 mg,Navana Pharmaceuticals Ltd.,"Unit Price: ৳ 8.03,(30's pack: ৳ 240.90),",(30's pack: ৳ 240.90)
21844,Pertilos,allopathic,Tablet,Losartan Potassium,50 mg,Navana Pharmaceuticals Ltd.,"Unit Price: ৳ 8.03,(30's pack: ৳ 240.90),",(30's pack: ৳ 240.90)
28494,Perscab,allopathic,Cream,Permethrin,5% w/w,Navana Pharmaceuticals Ltd.,30 gm tube: ৳ 55.00,Not Specified
6373,Perpen,allopathic,Powder for Suspension,Flucloxacillin Sodium,125 mg/5 ml,Rangs Pharmaceuticals Ltd.,100 ml bottle: ৳ 60.18,Not Specified
6372,Perpen,allopathic,Capsule,Flucloxacillin Sodium,500 mg,Rangs Pharmaceuticals Ltd.,"Unit Price: ৳ 10.57,(28's pack: ৳ 295.96),",(28's pack: ৳ 295.96)
6371,Perpen,allopathic,Capsule,Flucloxacillin Sodium,250 mg,Rangs Pharmaceuticals Ltd.,"Unit Price: ৳ 5.52,(40's pack: ৳ 220.80),",(40's pack: ৳ 220.80)
12502,Perosa,allopathic,Cream,Permethrin,5% w/w,Eskayef Pharmaceuticals Ltd.,30 gm tube: ৳ 50.00,Not Specified
31104,Peron,allopathic,Tablet,Prednisolone,10 mg,Techno Drugs Ltd.,"Unit Price: ৳ 3.20,(60's pack: ৳ 192.00),",(60's pack: ৳ 192.00)
31103,Peron,allopathic,Tablet,Prednisolone,5 mg,Techno Drugs Ltd.,"Unit Price: ৳ 1.70,(120's pack: ৳ 204.00),",(120's pack: ৳ 204.00)
31102,Peron,allopathic,Tablet,Prednisolone,20 mg,Techno Drugs Ltd.,"Unit Price: ৳ 6.25,(60's pack: ৳ 375.00),",(60's pack: ৳ 375.00)
4972,Phenoson,allopathic,Tablet,Phenobarbital,30 mg,Jayson Pharmaceuticals Ltd.,"Unit Price: ৳ 0.78,(100's pack: ৳ 78.00),",(100's pack: ৳ 78.00)
11841,Phenomark,allopathic,Syrup,Chlorpheniramine Maleate,2 mg/5 ml,Hallmark Pharmaceuticals Ltd.,100 ml bottle: ৳ 21.67,Not Specified
15161,Phenocept,allopathic,Tablet,Mycophenolate Mofetil,500 mg,Renata Limited,"Unit Price: ৳ 65.00,(30's pack: ৳ 1,950.00),","(30's pack: ৳ 1,950.00)"
4973,Phenobarbitone,allopathic,Tablet,Phenobarbital,30 mg,Seema Pharmaceuticals Ltd.,"Unit Price: ৳ 0.60,(100's pack: ৳ 60.00),",(100's pack: ৳ 60.00)
23928,Phenergan,allopathic,Tablet,Promethazine Hydrochloride,10 mg,Synovia pharma plc,"Unit Price: ৳ 1.36,(250's pack: ৳ 340.00),",(250's pack: ৳ 340.00)
23919,Phenergan,allopathic,Oral Solution,Promethazine Hydrochloride,5 mg/5 ml,Synovia pharma plc,125 ml bottle: ৳ 28.05,Not Specified
27425,Phenerex,allopathic,Injection,Promethazine Hydrochloride (Injection),25 mg/ml,Jayson Pharmaceuticals Ltd.,"1 ml ampoule: ৳ 3.38,(10's pack: ৳ 33.80),",(10's pack: ৳ 33.80)
4665,Phenerex,allopathic,Injection,Promethazine Hydrochloride (Injection),50 mg/2 ml,Jayson Pharmaceuticals Ltd.,"2 ml ampoule: ৳ 4.18,(10's pack: ৳ 41.80),",(10's pack: ৳ 41.80)
4663,Phenerex,allopathic,Oral Solution,Promethazine Hydrochloride,5 mg/5 ml,Jayson Pharmaceuticals Ltd.,100 ml bottle: ৳ 24.03,Not Specified
11882,Phendrin,allopathic,Syrup,Diphenhydramine Hydrochloride,10 mg/5 ml,Salton Pharmaceuticals Ltd.,100 ml bottle: ৳ 22.08,Not Specified
11879,Phenadryl,allopathic,Syrup,Diphenhydramine Hydrochloride,10 mg/5 ml,ACME Laboratories Ltd.,100 ml bottle: ৳ 40.00,Not Specified
6624,Pharmoxyl,allopathic,Pediatric Drops,Amoxicillin Trihydrate,125 mg/1.25 ml,Pharmadesh Laboratories Ltd.,15 ml bottle: ৳ 30.11,Not Specified
6623,Pharmoxyl,allopathic,Powder for Suspension,Amoxicillin Trihydrate,125 mg/5 ml,Pharmadesh Laboratories Ltd.,100 ml bottle: ৳ 47.43,Not Specified
6622,Pharmoxyl,allopathic,Capsule,Amoxicillin Trihydrate,500 mg,Pharmadesh Laboratories Ltd.,"Unit Price: ৳ 5.86,(50's pack: ৳ 293.00),",(50's pack: ৳ 293.00)
6621,Pharmoxyl,allopathic,Capsule,Amoxicillin Trihydrate,250 mg,Pharmadesh Laboratories Ltd.,"Unit Price: ৳ 3.25,(100's pack: ৳ 325.00),",(100's pack: ৳ 325.00)
28979,Pharmik Hand Rub,allopathic,Hand Rub,Chlorhexidine Gluconate + Isopropyl alcohol,0.5%+70%,Pharmik Laboratories Ltd.,"50 ml bottle: ৳ 40.00,100 ml bottle: ৳ 52.00,250 ml bottle: ৳ 130.00,500 ml bottle: ৳ 215.00",Not Specified
6158,Phenoxymethyl,allopathic,Tablet,Phenoxymethyl Penicillin [Penicillin V],250 mg,APC Pharma Ltd.,"Unit Price: ৳ 1.50,(100's pack: ৳ 150.00),",(100's pack: ৳ 150.00)
14246,Pharmavit,allopathic,Pediatric Drops,Multivitamin [Pediatric preparation],Not Specified,Pharmadesh Laboratories Ltd.,15 ml bottle: ৳ 25.00,Not Specified
9041,Pharmatrim DS,allopathic,Tablet,Sulphamethoxazole + Trimethoprim,800 mg+160 mg,Pharmadesh Laboratories Ltd.,"Unit Price: ৳ 2.60,(100's pack: ৳ 260.00),",(100's pack: ৳ 260.00)
9042,Pharmatrim,allopathic,Oral Suspension,Sulphamethoxazole + Trimethoprim,(200 mg+40 mg)/5 ml,Pharmadesh Laboratories Ltd.,60 ml bottle: ৳ 21.58,Not Specified
9040,Pharmatrim,allopathic,Tablet,Sulphamethoxazole + Trimethoprim,400 mg+80 mg,Pharmadesh Laboratories Ltd.,"Unit Price: ৳ 1.30,(100's pack: ৳ 130.00),",(100's pack: ৳ 130.00)
6152,Pharmapen,allopathic,Powder for Suspension,Phenoxymethyl Penicillin [Penicillin V],125 mg/5 ml,Pharmadesh Laboratories Ltd.,60 ml bottle: ৳ 18.40,Not Specified
6151,Pharmapen,allopathic,Tablet,Phenoxymethyl Penicillin [Penicillin V],250 mg,Pharmadesh Laboratories Ltd.,"Unit Price: ৳ 2.20,(100's pack: ৳ 220.00),",(100's pack: ৳ 220.00)
4228,Pharmapam,allopathic,Tablet,Diazepam,5 mg,Pharmadesh Laboratories Ltd.,"Unit Price: ৳ 0.25,(250's pack: ৳ 62.50),",(250's pack: ৳ 62.50)
512,Pharmacid Plus,allopathic,Oral Suspension,Aluminium Hydroxide + Magnesium Hydroxide + Simethicone,(200 mg+400 mg+30 mg)/5 ml,Pharmadesh Laboratories Ltd.,200 ml bottle: ৳ 63.00,Not Specified
511,Pharmacid Plus,allopathic,Chewable Tablet,Aluminium Hydroxide + Magnesium Hydroxide + Simethicone,400 mg+400 mg+30 mg,Pharmadesh Laboratories Ltd.,"Unit Price: ৳ 1.13,(200's pack: ৳ 226.00),",(200's pack: ৳ 226.00)
482,Pharmacid,allopathic,Chewable Tablet,Aluminium Hydroxide + Magnesium Hydroxide,250 mg+400 mg,Pharmadesh Laboratories Ltd.,"Unit Price: ৳ 1.80,(200's pack: ৳ 360.00),",(200's pack: ৳ 360.00)
14812,Pharma Saline,allopathic,Oral Powder,Oral Rehydration Salt [Powder],13.95 gm,Pharmadesh Laboratories Ltd.,"Unit Price: ৳ 4.50,(20's pack: ৳ 90.00),",(20's pack: ৳ 90.00)
8674,Phagocin,allopathic,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Marker Pharma Ltd.,15 ml bottle: ৳ 85.26,Not Specified
8673,Phagocin,allopathic,Tablet,Azithromycin Dihydrate,500 mg,Marker Pharma Ltd.,"Unit Price: ৳ 30.09,(8's pack: ৳ 240.72),",(8's pack: ৳ 240.72)
23040,Piazol,allopathic,Capsule (Delayed Release),Omeprazole,20 mg,Globex Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(60's pack: ৳ 300.00),",(60's pack: ৳ 300.00)
16353,Physiogel,allopathic,Lotion,Caprylic + Capric Triglyceride,Not Specified,GlaxoSmithKline,150 ml bottle: ৳ 960.00,Not Specified
16352,Physiogel,allopathic,Cream,Caprylic + Capric Triglyceride,Not Specified,GlaxoSmithKline,75 ml tube: ৳ 499.00,Not Specified
6377,Phylopen Forte,allopathic,Powder for Suspension,Flucloxacillin Sodium,250 mg/5 ml,Square Pharmaceuticals Ltd.,100 ml bottle: ৳ 110.75,Not Specified
6375,Phylopen DS,allopathic,Capsule,Flucloxacillin Sodium,500 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 10.57,(42's pack: ৳ 443.94),",(42's pack: ৳ 443.94)
6378,Phylopen,allopathic,IM/IV Injection,Flucloxacillin Sodium,500 mg/vial,Square Pharmaceuticals Ltd.,"500 mg vial: ৳ 45.30,(5's pack: ৳ 226.50),",(5's pack: ৳ 226.50)
6376,Phylopen,allopathic,Powder for Suspension,Flucloxacillin Sodium,125 mg/5 ml,Square Pharmaceuticals Ltd.,100 ml bottle: ৳ 60.40,Not Specified
6374,Phylopen,allopathic,Capsule,Flucloxacillin Sodium,250 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 5.54,(100's pack: ৳ 554.00),",(100's pack: ৳ 554.00)
27477,Phydox,allopathic,Tablet,Doxophylline,400 mg,Benham Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
27476,Phydox,allopathic,Tablet,Doxophylline,200 mg,Benham Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(50's pack: ৳ 300.00),",(50's pack: ৳ 300.00)
2414,Phosphoprep,allopathic,Oral Solution,Sodium Dihydrogen Phosphate + Disodium Hydrogen Phosphate,(2.711 gm+1.2 gm)/5 ml,UniMed UniHealth,45 ml bottle: ৳ 230.00,Not Specified
29017,Phoscon,allopathic,Tablet,Ferric Citrate,210 mg,Navana Pharmaceuticals Ltd.,"Unit Price: ৳ 25.00,(30's pack: ৳ 750.00),",(30's pack: ৳ 750.00)
24176,Phoenix Ranitidine,allopathic,Tablet,Ranitidine Hydrochloride,150 mg,Phoenix Chemical Laboratory,Unit Price: ৳ 2.00,Not Specified
23565,Phoenix Paracetamol Plus,allopathic,Tablet,Paracetamol + Caffeine,500 mg+65 mg,Phoenix Chemical Laboratory,Unit Price: ৳ 1.50,Not Specified
23086,Phoenix Omeprazole,allopathic,Capsule (Delayed Release),Omeprazole,20 mg,Phoenix Chemical Laboratory,Unit Price: ৳ 4.00,Not Specified
21281,Phoenix Ketorolac,allopathic,Tablet,Ketorolac Tromethamine,10 mg,Phoenix Chemical Laboratory,Unit Price: ৳ 10.00,Not Specified
30235,Pico Plus,allopathic,Oral Solution,Sodium Picosulfate,5 mg/5 ml,Everest Pharmaceuticals Ltd.,"50 ml bottle: ৳ 85.00,100 ml bottle: ৳ 150.00",Not Specified
27210,Picloza,allopathic,Tablet,Clozapine,100 mg,Innovative Pharma (Albion),"Unit Price: ৳ 11.33,(50's pack: ৳ 566.68),",(50's pack: ৳ 566.68)
27209,Picloza,allopathic,Tablet,Clozapine,25 mg,Innovative Pharma (Albion),"Unit Price: ৳ 3.07,(50's pack: ৳ 153.48),",(50's pack: ৳ 153.48)
31210,Picaso,allopathic,Oral Solution,Sodium Picosulfate,5 mg/5 ml,Sharif Pharmaceuticals Ltd.,100 ml bottle: ৳ 150.00,Not Specified
31209,Picaso,allopathic,Tablet,Sodium Picosulfate,10 mg,Sharif Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
20985,Phoenix Ibuprofen,allopathic,Tablet,Ibuprofen,400 mg,Phoenix Chemical Laboratory,Unit Price: ৳ 1.43,Not Specified
19163,Phoenix Cetirizine,allopathic,Tablet,Cetirizine Hydrochloride,10 mg,Phoenix Chemical Laboratory,"Unit Price: ৳ 2.50,(100's pack: ৳ 250.00),",(100's pack: ৳ 250.00)
25757,Phoenix Calcium,allopathic,Tablet,Calcium Carbonate,500 mg,Phoenix Chemical Laboratory,Unit Price: ৳ 2.00,Not Specified
25653,Phoenix Azithromycin,allopathic,Tablet,Azithromycin Dihydrate,500 mg,Phoenix Chemical Laboratory,Unit Price: ৳ 4.00,Not Specified
10188,Phidazole,allopathic,Oral Suspension,Metronidazole,200 mg/5 ml,Pharmadesh Laboratories Ltd.,60 ml bottle: ৳ 24.50,Not Specified
10187,Phidazole,allopathic,Tablet,Metronidazole,400 mg,Pharmadesh Laboratories Ltd.,"Unit Price: ৳ 1.10,(200's pack: ৳ 220.00),",(200's pack: ৳ 220.00)
11843,Pheramin,allopathic,Syrup,Chlorpheniramine Maleate,2 mg/5 ml,Amico Laboratories Ltd.,60 ml bottle: ৳ 14.90,Not Specified
11842,Pheramin,allopathic,Tablet,Chlorpheniramine Maleate,4 mg,Amico Laboratories Ltd.,"Unit Price: ৳ 0.20,(500's pack: ৳ 100.00),",(500's pack: ৳ 100.00)
23905,Phensilex,allopathic,Oral Solution,Promethazine Hydrochloride,5 mg/5 ml,Aztec Pharmaceuticals Ltd.,"60 ml bottle: ৳ 10.00,100 ml bottle: ৳ 15.00",Not Specified
26736,Pilosol,allopathic,Rectal Ointment,Calcium Dobesilate + Lidocaine + Dexamethasone,4%+2%+0.025%,Ziska Pharmaceuticals Ltd.,30 gm tube: ৳ 160.00,Not Specified
16085,Piloma,allopathic,Ophthalmic Solution,Pilocarpine Hydrochloride (Ophthalmic),2%,Opsonin Pharma Ltd.,10 ml drop: ৳ 200.00,Not Specified
2431,Pilogen,allopathic,Tablet,Pilocarpine Hydrochloride (Oral),5 mg,Aristopharma Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
16076,Pilocarpine,allopathic,Ophthalmic Solution,Pilocarpine Hydrochloride (Ophthalmic),2%,Opso Saline Ltd.,10 ml drop: ৳ 74.28,Not Specified
16075,Pilocarpine,allopathic,Ophthalmic Solution,Pilocarpine Hydrochloride (Ophthalmic),1%,Opso Saline Ltd.,10 ml drop: ৳ 47.46,Not Specified
